ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2016-02-01,790.6178390676125,-1144.8474543710233,2447.118800418286,790.6178390676125,790.6178390676125,-0.13126705866113494,-0.13126705866113494,-0.13126705866113494,0.0855053932835915,0.0855053932835915,0.0855053932835915,-0.21677245194472644,-0.21677245194472644,-0.21677245194472644,0.0,0.0,0.0,686.8357608081844
2016-02-07,791.5645007569462,-1301.522800354005,2375.0035894412545,791.5645007569462,791.5645007569462,-0.3258412837112346,-0.3258412837112346,-0.3258412837112346,-0.16622273636248067,-0.16622273636248067,-0.16622273636248067,-0.15961854734875397,-0.15961854734875397,-0.15961854734875397,0.0,0.0,0.0,533.6401076900604
2016-02-08,791.7222777051686,-1089.6983501285335,2516.8611245143716,791.7222777051686,791.7222777051686,-0.06789073728681418,-0.06789073728681418,-0.06789073728681418,0.08550539328185666,0.08550539328185666,0.08550539328185666,-0.15339613056867082,-0.15339613056867082,-0.15339613056867082,0.0,0.0,0.0,737.9716685453689
2016-02-10,792.0378316016132,-1271.6136739120664,2387.753781429093,792.0378316016132,792.0378316016132,-0.27322849859205844,-0.27322849859205844,-0.27322849859205844,-0.12681930623164367,-0.12681930623164367,-0.12681930623164367,-0.14640919236041475,-0.14640919236041475,-0.14640919236041475,0.0,0.0,0.0,575.6305240449948
2016-02-11,792.1956085498355,-986.9475659122506,2577.55014620538,792.1956085498355,792.1956085498355,0.05050412948482129,0.05050412948482129,0.05050412948482129,0.1963023470302463,0.1963023470302463,0.1963023470302463,-0.14579821754542502,-0.14579821754542502,-0.14579821754542502,0.0,0.0,0.0,832.2047581413431
2016-02-14,792.6628916840641,-1275.5684188317132,2312.669062755792,792.6628916840641,792.6628916840641,-0.3208397252486504,-0.3208397252486504,-0.3208397252486504,-0.16622273636324145,-0.16622273636324145,-0.16622273636324145,-0.15461698888540895,-0.15461698888540895,-0.15461698888540895,0.0,0.0,0.0,538.3451473013483
2016-02-16,792.9744137735498,-1190.2428289027682,2440.7226790573104,792.9744137735498,792.9744137735498,-0.18776721555589526,-0.18776721555589526,-0.18776721555589526,-0.020564402389458294,-0.020564402389458294,-0.020564402389458294,-0.16720281316643693,-0.16720281316643693,-0.16720281316643693,0.0,0.0,0.0,644.079816092222
2016-02-20,793.5974579525214,-931.0504488091094,2656.2166727649847,793.5974579525214,793.5974579525214,0.004252335392334175,0.004252335392334175,0.004252335392334175,0.20112078632279845,0.20112078632279845,0.20112078632279845,-0.1968684509304643,-0.1968684509304643,-0.1968684509304643,0.0,0.0,0.0,796.9721005102394
2016-02-21,793.7532189972642,-1364.5459244492283,2305.4384463171345,793.7532189972642,793.7532189972642,-0.36943250737009187,-0.36943250737009187,-0.36943250737009187,-0.16622273636203422,-0.16622273636203422,-0.16622273636203422,-0.20320977100805762,-0.20320977100805762,-0.20320977100805762,0.0,0.0,0.0,500.5149770700232
2016-02-23,794.06474108675,-1269.4774500632147,2432.9961262738548,794.06474108675,794.06474108675,-0.23318370015667406,-0.23318370015667406,-0.23318370015667406,-0.02056440238913282,-0.02056440238913282,-0.02056440238913282,-0.21261929776754127,-0.21261929776754127,-0.21261929776754127,0.0,0.0,0.0,608.9017865961903
2016-02-25,794.3762631762357,-1026.7755387924733,2495.093610100802,794.3762631762357,794.3762631762357,-0.020297791504756052,-0.020297791504756052,-0.020297791504756052,0.19630234703073254,0.19630234703073254,0.19630234703073254,-0.2166001385354886,-0.2166001385354886,-0.2166001385354886,0.0,0.0,0.0,778.2521794099573
2016-02-27,794.6877852657216,-1098.958147530509,2559.9467704325207,794.6877852657216,794.6877852657216,-0.013766006870954348,-0.013766006870954348,-0.013766006870954348,0.20112078632235042,0.20112078632235042,0.20112078632235042,-0.21488679319330475,-0.21488679319330475,-0.21488679319330475,0.0,0.0,0.0,783.7481077534902
2016-03-02,795.310829444693,-1257.8650172619339,2259.875778417746,795.310829444693,795.310829444693,-0.3260743389859616,-0.3260743389859616,-0.3260743389859616,-0.12681930622977494,-0.12681930622977494,-0.12681930622977494,-0.19925503275618667,-0.19925503275618667,-0.19925503275618667,0.0,0.0,0.0,535.9803764451378
2016-03-05,795.7781125789217,-1034.7758923423091,2788.5464499915115,795.7781125789217,795.7781125789217,0.014340636988640756,0.014340636988640756,0.014340636988640756,0.2011207863226347,0.2011207863226347,0.2011207863226347,-0.18678014933399395,-0.18678014933399395,-0.18678014933399395,0.0,0.0,0.0,807.1900776149216
2016-03-07,796.0896346684074,-1047.4335864231325,2568.136165208667,796.0896346684074,796.0896346684074,-0.09851412950295807,-0.09851412950295807,-0.09851412950295807,0.08550539328199666,0.08550539328199666,0.08550539328199666,-0.18401952278495476,-0.18401952278495476,-0.18401952278495476,0.0,0.0,0.0,717.6635573027213
2016-03-09,796.4011567578931,-1361.9498761696857,2374.9245629404395,796.4011567578931,796.4011567578931,-0.3159257663533808,-0.3159257663533808,-0.3159257663533808,-0.1268193062314872,-0.1268193062314872,-0.1268193062314872,-0.18910646012189364,-0.18910646012189364,-0.18910646012189364,0.0,0.0,0.0,544.7975109844368
2016-03-10,796.5569178026361,-979.8387701916681,2427.9623833248684,796.5569178026361,796.5569178026361,0.0010405136878647303,0.0010405136878647303,0.0010405136878647303,0.19630234702920155,0.19630234702920155,0.19630234702920155,-0.1952618333413368,-0.1952618333413368,-0.1952618333413368,0.0,0.0,0.0,797.3857461787732
2016-03-11,796.7126788473789,-1159.478428972865,2355.473388877105,796.7126788473789,796.7126788473789,-0.3733581674168455,-0.3733581674168455,-0.3733581674168455,-0.16932208165291374,-0.16932208165291374,-0.16932208165291374,-0.20403608576393176,-0.20403608576393176,-0.20403608576393176,0.0,0.0,0.0,499.2534931151557
2016-03-12,796.8684398921218,-1092.4477780051088,2684.9778097047874,796.8684398921218,796.8684398921218,-0.014357533505222217,-0.014357533505222217,-0.014357533505222217,0.20112078632252078,0.20112078632252078,0.20112078632252078,-0.215478319827743,-0.215478319827743,-0.215478319827743,0.0,0.0,0.0,785.4273745671165
2016-03-14,797.1799619816076,-1145.543501783792,2431.5013715513005,797.1799619816076,797.1799619816076,-0.16057815765015676,-0.16057815765015676,-0.16057815765015676,0.08550539328309881,0.08550539328309881,0.08550539328309881,-0.2460835509332556,-0.2460835509332556,-0.2460835509332556,0.0,0.0,0.0,669.170272370979
2016-03-16,797.4914840710933,-1243.867394928375,2325.430666041195,797.4914840710933,797.4914840710933,-0.41235072805408013,-0.41235072805408013,-0.41235072805408013,-0.1268193062304129,-0.1268193062304129,-0.1268193062304129,-0.2855314218236672,-0.2855314218236672,-0.2855314218236672,0.0,0.0,0.0,468.64528999744914
2016-03-17,797.6472451158362,-1140.6131282579927,2569.686025340177,797.6472451158362,797.6472451158362,-0.11137258895364985,-0.11137258895364985,-0.11137258895364985,0.19630234702944466,0.19630234702944466,0.19630234702944466,-0.3076749359830945,-0.3076749359830945,-0.3076749359830945,0.0,0.0,0.0,708.811206355539
2016-03-26,799.049094518522,-1285.8830651306673,2388.254340070108,799.049094518522,799.049094518522,-0.2752840945633003,-0.2752840945633003,-0.2752840945633003,0.20112078632235703,0.20112078632235703,0.20112078632235703,-0.4764048808856573,-0.4764048808856573,-0.4764048808856573,0.0,0.0,0.0,579.0835880223657
2016-03-28,799.3606166080078,-1331.5966981191934,2255.096992676762,799.3606166080078,799.3606166080078,-0.3945076235572354,-0.3945076235572354,-0.3945076235572354,0.08550539328243996,0.08550539328243996,0.08550539328243996,-0.48001301683967545,-0.48001301683967545,-0.48001301683967545,0.0,0.0,0.0,484.00675938473637
2016-03-29,799.5163776527507,-1366.4149149040238,2403.8617342140783,799.5163776527507,799.5163776527507,-0.49510620507968367,-0.49510620507968367,-0.49510620507968367,-0.02056440238897314,-0.02056440238897314,-0.02056440238897314,-0.47454180269071056,-0.47454180269071056,-0.47454180269071056,0.0,0.0,0.0,403.6708580140421
2016-04-04,800.4509439212079,-1192.214540155908,2469.7794066021534,800.4509439212079,800.4509439212079,-0.2561475150901013,-0.2561475150901013,-0.2561475150901013,0.0855053932835421,0.0855053932835421,0.0855053932835421,-0.3416529083736435,-0.3416529083736435,-0.3416529083736435,0.0,0.0,0.0,595.4174236842645
2016-04-05,800.6067049659508,-1184.496201906968,2387.33463811469,800.6067049659508,800.6067049659508,-0.32660497068968675,-0.32660497068968675,-0.32660497068968675,-0.02056440239011542,-0.02056440239011542,-0.02056440239011542,-0.3060405682995714,-0.3060405682995714,-0.3060405682995714,0.0,0.0,0.0,539.1245755565798
2016-04-06,800.7624660106937,-1244.1437740568667,2447.082376008025,800.7624660106937,800.7624660106937,-0.3949954153162253,-0.3949954153162253,-0.3949954153162253,-0.1268193062314088,-0.1268193062314088,-0.1268193062314088,-0.2681761090848164,-0.2681761090848164,-0.2681761090848164,0.0,0.0,0.0,484.464963179155
2016-04-07,800.9182270554365,-1164.977675253409,2616.2520882304984,800.9182270554365,800.9182270554365,-0.032549523122950064,-0.032549523122950064,-0.032549523122950064,0.19630234702916544,0.19630234702916544,0.19630234702916544,-0.2288518701521155,-0.2288518701521155,-0.2288518701521155,0.0,0.0,0.0,774.8487207043034
2016-04-09,801.2297491449224,-948.2275282317672,2656.478095603633,801.2297491449224,801.2297491449224,0.051905062637930516,0.051905062637930516,0.051905062637930516,0.20112078632252733,0.20112078632252733,0.20112078632252733,-0.14921572368459682,-0.14921572368459682,-0.14921572368459682,0.0,0.0,0.0,842.8176294616629
2016-04-10,801.3837233094897,-1314.9652013380378,2466.7353054201008,801.3837233094897,801.3837233094897,-0.2768645775748129,-0.2768645775748129,-0.2768645775748129,-0.16622273636245663,-0.16622273636245663,-0.16622273636245663,-0.11064184121235626,-0.11064184121235626,-0.11064184121235626,0.0,0.0,0.0,579.5089572800771
2016-04-12,801.6916716386246,-1092.1935432437385,2495.193579072878,801.6916716386246,801.6916716386246,-0.06076722109565104,-0.06076722109565104,-0.06076722109565104,-0.02056440238825842,-0.02056440238825842,-0.02056440238825842,-0.04020281870739263,-0.04020281870739263,-0.04020281870739263,0.0,0.0,0.0,752.9750965776183
2016-04-16,802.3075682968943,-732.6263459080893,2698.157946416532,802.3075682968943,802.3075682968943,0.25527381159460666,0.25527381159460666,0.25527381159460666,0.20112078632247754,0.20112078632247754,0.20112078632247754,0.054153025272129146,0.054153025272129146,0.054153025272129146,0.0,0.0,0.0,1007.1156793272427
2016-04-17,802.4615424614617,-1128.088588616632,2446.2404034816896,802.4615424614617,802.4615424614617,-0.10107825166168638,-0.10107825166168638,-0.10107825166168638,-0.16622273636221646,-0.16622273636221646,-0.16622273636221646,0.06514448470053011,0.06514448470053011,0.06514448470053011,0.0,0.0,0.0,721.350132723717
2016-04-18,802.615516626029,-882.4468668865173,2698.025031274503,802.615516626029,802.615516626029,0.15612392571433853,0.15612392571433853,0.15612392571433853,0.08550539328288323,0.08550539328288323,0.08550539328288323,0.07061853243145531,0.07061853243145531,0.07061853243145531,0.0,0.0,0.0,927.9230019209266
2016-04-24,803.5393616134336,-1166.8407571283853,2573.2419620721657,803.5393616134336,803.5393616134336,-0.16766168856397956,-0.16766168856397956,-0.16766168856397956,-0.16622273636297724,-0.16622273636297724,-0.16622273636297724,-0.0014389522010023192,-0.0014389522010023192,-0.0014389522010023192,0.0,0.0,0.0,668.8165954177032
2016-04-25,803.693335778001,-964.7405404171059,2685.989896905257,803.693335778001,803.693335778001,0.05918119622919902,0.05918119622919902,0.05918119622919902,0.08550539328255383,0.08550539328255383,0.08550539328255383,-0.026324197053354814,-0.026324197053354814,-0.026324197053354814,0.0,0.0,0.0,851.2568687907784
2016-04-27,804.0012841071358,-1199.3463795364576,2316.269577562291,804.0012841071358,804.0012841071358,-0.20725180900163495,-0.20725180900163495,-0.20725180900163495,-0.1268193062309724,-0.1268193062309724,-0.1268193062309724,-0.08043250277066252,-0.08043250277066252,-0.08043250277066252,0.0,0.0,0.0,637.3705635362944
2016-04-29,804.3092324362706,-1149.959019631452,2478.1680722210244,804.3092324362706,804.3092324362706,-0.3037759067103759,-0.3037759067103759,-0.3037759067103759,-0.1693220816528298,-0.1693220816528298,-0.1693220816528298,-0.13445382505754613,-0.13445382505754613,-0.13445382505754613,0.0,0.0,0.0,559.979466077416
2016-04-30,804.4632066008381,-950.1000264186891,2906.862079596849,804.4632066008381,804.4632066008381,0.041851591460638105,0.041851591460638105,0.041851591460638105,0.20112078632271202,0.20112078632271202,0.20112078632271202,-0.15926919486207394,-0.15926919486207394,-0.15926919486207394,0.0,0.0,0.0,838.1312720686113
2016-05-01,804.6171807654055,-1412.9028917941841,2449.2844239560395,804.6171807654055,804.6171807654055,-0.3477831230905817,-0.3477831230905817,-0.3477831230905817,-0.16622273636177004,-0.16622273636177004,-0.16622273636177004,-0.18156038672881164,-0.18156038672881164,-0.18156038672881164,0.0,0.0,0.0,524.7849047464737
2016-05-03,804.9251290945404,-1218.3199821087246,2499.454106516856,804.9251290945404,804.9251290945404,-0.23645950656304632,-0.23645950656304632,-0.23645950656304632,-0.020564402388685996,-0.020564402388685996,-0.020564402388685996,-0.21589510417436034,-0.21589510417436034,-0.21589510417436034,0.0,0.0,0.0,614.5929302486489
2016-05-04,805.0791032591077,-1391.5947236152633,2365.420726275242,805.0791032591077,805.0791032591077,-0.3537026508959791,-0.3537026508959791,-0.3537026508959791,-0.12681930623125237,-0.12681930623125237,-0.12681930623125237,-0.2268833446647267,-0.2268833446647267,-0.2268833446647267,0.0,0.0,0.0,520.3204902554037
2016-05-06,805.3870515882426,-1399.8917967743218,2370.3159837116523,805.3870515882426,805.3870515882426,-0.40419347052770327,-0.40419347052770327,-0.40419347052770327,-0.16932208165291526,-0.16932208165291526,-0.16932208165291526,-0.23487138887478803,-0.23487138887478803,-0.23487138887478803,0.0,0.0,0.0,479.8548640887164
2016-05-07,805.5410257528099,-912.4021316301065,2588.141011125478,805.5410257528099,805.5410257528099,-0.030543537934339726,-0.030543537934339726,-0.030543537934339726,0.20112078632226402,0.20112078632226402,0.20112078632226402,-0.23166432425660374,-0.23166432425660374,-0.23166432425660374,0.0,0.0,0.0,780.936952875062
2016-05-10,806.0029482465121,-1007.8267860648693,2404.2730556645133,806.0029482465121,806.0029482465121,-0.21577432203162475,-0.21577432203162475,-0.21577432203162475,-0.020564402389892017,-0.020564402389892017,-0.020564402389892017,-0.19520991964173276,-0.19520991964173276,-0.19520991964173276,0.0,0.0,0.0,632.0882085331302
2016-05-11,806.1569224110797,-1213.917172980894,2401.634752999764,806.1569224110797,806.1569224110797,-0.30232479796567924,-0.30232479796567924,-0.30232479796567924,-0.12681930623017804,-0.12681930623017804,-0.12681930623017804,-0.17550549173550117,-0.17550549173550117,-0.17550549173550117,0.0,0.0,0.0,562.4356937145162
2016-05-12,806.310896575647,-988.1626624353696,2575.4258601338915,806.310896575647,806.310896575647,0.04326788163659495,0.04326788163659495,0.04326788163659495,0.19630234703018146,0.19630234703018146,0.19630234703018146,-0.1530344653935865,-0.1530344653935865,-0.1530344653935865,0.0,0.0,0.0,841.1982610109789
2016-05-14,806.6188449047819,-1006.4993707728194,2850.4690717497697,806.6188449047819,806.6188449047819,0.09823144503160647,0.09823144503160647,0.09823144503160647,0.2011207863225483,0.2011207863225483,0.2011207863225483,-0.10288934129094184,-0.10288934129094184,-0.10288934129094184,0.0,0.0,0.0,885.8541796295038
2016-05-15,806.7728190693492,-1227.6517922106982,2431.2636423035237,806.7728190693492,806.7728190693492,-0.24313408565252692,-0.24313408565252692,-0.24313408565252692,-0.16622273636229068,-0.16622273636229068,-0.16622273636229068,-0.07691134929023627,-0.07691134929023627,-0.07691134929023627,0.0,0.0,0.0,610.6188473756115
2016-05-21,807.6966640567537,-787.2016947811138,2817.092541246139,807.6966640567537,807.6966640567537,0.2393521639118774,0.2393521639118774,0.2393521639118774,0.20112078632283256,0.20112078632283256,0.20112078632283256,0.03823137758904485,0.03823137758904485,0.03823137758904485,0.0,0.0,0.0,1001.0206083831423
2016-05-23,808.0046123858885,-1076.1122789015717,2550.4609122443376,808.0046123858885,808.0046123858885,0.13046171527093128,0.13046171527093128,0.13046171527093128,0.08550539328269385,0.08550539328269385,0.08550539328269385,0.04495632198823743,0.04495632198823743,0.04495632198823743,0.0,0.0,0.0,913.4182800645756
2016-05-28,808.7744832087257,-868.5824491324811,2787.7220047790206,808.7744832087257,808.7744832087257,0.17666919017047666,0.17666919017047666,0.17666919017047666,0.20112078632278277,0.20112078632278277,0.20112078632278277,-0.024451596152306104,-0.024451596152306104,-0.024451596152306104,0.0,0.0,0.0,951.660016187757
2016-05-29,808.928457373293,-1135.4057381969328,2364.8144208191993,808.928457373293,808.928457373293,-0.2167470664079218,-0.2167470664079218,-0.2167470664079218,-0.16622273636184426,-0.16622273636184426,-0.16622273636184426,-0.05052433004607754,-0.05052433004607754,-0.05052433004607754,0.0,0.0,0.0,633.595587303746
2016-05-30,809.0824315378604,-851.2704056912605,2685.006335592518,809.0824315378604,809.0824315378604,0.006371308191336453,0.006371308191336453,0.006371308191336453,0.08550539328376981,0.08550539328376981,0.08550539328376981,-0.07913408509243336,-0.07913408509243336,-0.07913408509243336,0.0,0.0,0.0,814.237345061384
2016-05-31,809.1979054815678,-1144.0044805250227,2562.057335743485,809.1979054815677,809.1979054815677,-0.12996079750411055,-0.12996079750411055,-0.12996079750411055,-0.020564402388851807,-0.020564402388851807,-0.020564402388851807,-0.10939639511525873,-0.10939639511525873,-0.10939639511525873,0.0,0.0,0.0,704.0339003465273
2016-06-02,809.4288533689823,-1032.4503489965284,2592.607182641241,809.4288533689823,809.4288533689823,0.02529807655117275,0.02529807655117275,0.02529807655117275,0.19630234703000202,0.19630234703000202,0.19630234703000202,-0.17100427047882927,-0.17100427047882927,-0.17100427047882927,0.0,0.0,0.0,829.9058464642388
2016-06-07,810.006223087519,-1357.2569041208421,2372.7220091036725,810.006223087519,810.006223087519,-0.30588621707170605,-0.30588621707170605,-0.30588621707170605,-0.02056440239005787,-0.02056440239005787,-0.02056440239005787,-0.2853218146816482,-0.2853218146816482,-0.2853218146816482,0.0,0.0,0.0,562.2364837027374
2016-06-09,810.2371709749335,-1129.142989937378,2624.9276313814544,810.2371709749335,810.2371709749335,-0.1012445693050075,-0.1012445693050075,-0.1012445693050075,0.19630234703014535,0.19630234703014535,0.19630234703014535,-0.29754691633515284,-0.29754691633515284,-0.29754691633515284,0.0,0.0,0.0,728.2050575646687
2016-06-12,810.5835928060554,-1389.042175504248,2382.5000029807675,810.5835928060554,810.5835928060554,-0.4348004371257591,-0.4348004371257591,-0.4348004371257591,-0.16622273636136392,-0.16622273636136392,-0.16622273636136392,-0.26857770076439524,-0.26857770076439524,-0.26857770076439524,0.0,0.0,0.0,458.1414923270142
2016-06-13,810.6990667497628,-1210.1354751486695,2437.282410969266,810.6990667497628,810.6990667497628,-0.1609075619974049,-0.1609075619974049,-0.1609075619974049,0.08550539328316328,0.08550539328316328,0.08550539328316328,-0.24641295528056822,-0.24641295528056822,-0.24641295528056822,0.0,0.0,0.0,680.2514564054869
2016-06-14,810.8145406934701,-1238.376870269114,2397.775032890223,810.8145406934701,810.8145406934701,-0.23916779158189813,-0.23916779158189813,-0.23916779158189813,-0.020564402389668612,-0.020564402389668612,-0.020564402389668612,-0.2186033891922295,-0.2186033891922295,-0.2186033891922295,0.0,0.0,0.0,616.8938176133217
2016-06-16,811.0454885808847,-968.8171980711529,2750.15436103278,811.0454885808847,811.0454885808847,0.04750307078990304,0.04750307078990304,0.04750307078990304,0.19630234702937985,0.19630234702937985,0.19630234702937985,-0.1487992762394768,-0.1487992762394768,-0.1487992762394768,0.0,0.0,0.0,849.5726398387741
2016-06-19,811.3919104120066,-1082.791242608667,2549.8447429543608,811.3919104120066,811.3919104120066,-0.1891276351016418,-0.1891276351016418,-0.1891276351016418,-0.1662227363621586,-0.1662227363621586,-0.1662227363621586,-0.022904898739483204,-0.022904898739483204,-0.022904898739483204,0.0,0.0,0.0,657.9352772551806
2016-06-20,811.507384355714,-856.2979760008412,2799.0371486213307,811.507384355714,811.507384355714,0.1056343291003515,0.1056343291003515,0.1056343291003515,0.08550539328283385,0.08550539328283385,0.08550539328283385,0.02012893581751765,0.02012893581751765,0.02012893581751765,0.0,0.0,0.0,897.2304224621108
2016-06-22,811.7383322431285,-1065.6099515643382,2725.566357026328,811.7383322431285,811.7383322431285,-0.02654590887703276,-0.02654590887703276,-0.02654590887703276,-0.12681930623065954,-0.12681930623065954,-0.12681930623065954,0.10027339735362681,0.10027339735362681,0.10027339735362681,0.0,0.0,0.0,790.1900004434078
2016-06-25,812.0847540742504,-543.2757163427,3131.39831074133,812.0847540742504,812.0847540742504,0.38874625367769633,0.38874625367769633,0.38874625367769633,0.2011207863223911,0.2011207863223911,0.2011207863223911,0.18762546735530522,0.18762546735530522,0.18762546735530522,0.0,0.0,0.0,1127.7796598893888
2016-06-26,812.2002280179578,-941.7435138666658,2675.1594765175305,812.2002280179578,812.2002280179578,0.03759279488234947,0.03759279488234947,0.03759279488234947,-0.16622273636291934,-0.16622273636291934,-0.16622273636291934,0.2038155312452688,0.2038155312452688,0.2038155312452688,0.0,0.0,0.0,842.7331045932344
2016-06-28,812.4311759053724,-923.8544260804457,2736.087496807769,812.4311759053724,812.4311759053724,0.19179208315794213,0.19179208315794213,0.19179208315794213,-0.020564402389017647,-0.020564402389017647,-0.020564402389017647,0.2123564855469598,0.2123564855469598,0.2123564855469598,0.0,0.0,0.0,968.2490435547202
2016-06-29,812.5466498490797,-918.5434007875634,2803.8114419385874,812.5466498490797,812.5466498490797,0.07708918022011613,0.07708918022011613,0.07708918022011613,-0.12681930623093948,-0.12681930623093948,-0.12681930623093948,0.20390848645105564,0.20390848645105564,0.20390848645105564,0.0,0.0,0.0,875.185204976547
2016-07-03,813.008545623909,-1125.0465111221056,2626.710118770481,813.008545623909,813.008545623909,-0.0796397471386529,-0.0796397471386529,-0.0796397471386529,-0.1662227363627131,-0.1662227363627131,-0.1662227363627131,0.08658298922406016,0.08658298922406016,0.08658298922406016,0.0,0.0,0.0,748.2607506288568
2016-07-04,813.1240195676162,-928.5256517209747,2605.3112483550467,813.1240195676162,813.1240195676162,0.12444510211225288,0.12444510211225288,0.12444510211225288,0.08550539328217502,0.08550539328217502,0.08550539328217502,0.03893970883007786,0.03893970883007786,0.03893970883007786,0.0,0.0,0.0,914.3133212126336
2016-07-06,813.3549674550308,-1072.5180519548153,2484.7860479529145,813.3549674550308,813.3549674550308,-0.19859006430858578,-0.19859006430858578,-0.19859006430858578,-0.12681930623129747,-0.12681930623129747,-0.12681930623129747,-0.0717707580772883,-0.0717707580772883,-0.0717707580772883,0.0,0.0,0.0,651.8307521624284
2016-07-08,813.5859153424454,-1471.9033547417937,2381.560104453037,813.5859153424454,813.5859153424454,-0.3636215558367408,-0.3636215558367408,-0.3636215558367408,-0.1693220816528869,-0.1693220816528869,-0.1693220816528869,-0.1942994741838539,-0.1942994741838539,-0.1942994741838539,0.0,0.0,0.0,517.7485389987665
2016-07-09,813.7013892861528,-1075.9829920869038,2590.8671978438642,813.7013892861528,813.7013892861528,-0.055200198986191606,-0.055200198986191606,-0.055200198986191606,0.20112078632256145,0.20112078632256145,0.20112078632256145,-0.256320985308753,-0.256320985308753,-0.256320985308753,0.0,0.0,0.0,768.7849106822166
2016-07-11,813.9323371735674,-1309.957332154445,2350.0400996234903,813.9323371735674,813.9323371735674,-0.2886369480891441,-0.2886369480891441,-0.2886369480891441,0.08550539328327714,0.08550539328327714,0.08550539328327714,-0.3741423413724212,-0.3741423413724212,-0.3741423413724212,0.0,0.0,0.0,579.0013914207246
2016-07-12,814.0478111172746,-1402.9557828458437,2277.6100950082014,814.0478111172746,814.0478111172746,-0.4474752334884179,-0.4474752334884179,-0.4474752334884179,-0.020564402388302913,-0.020564402388302913,-0.020564402388302913,-0.426910831100115,-0.426910831100115,-0.426910831100115,0.0,0.0,0.0,449.7815767668366
2016-07-13,814.1632850609819,-1568.58536502008,2169.4796816864614,814.1632850609819,814.1632850609819,-0.6005135252973416,-0.6005135252973416,-0.6005135252973416,-0.12681930623022314,-0.12681930623022314,-0.12681930623022314,-0.47369421906711845,-0.47369421906711845,-0.47369421906711845,0.0,0.0,0.0,325.2472205813472
2016-07-16,814.5097068921038,-1318.6939681979234,2360.6363078200025,814.5097068921038,814.5097068921038,-0.36527019214485723,-0.36527019214485723,-0.36527019214485723,0.20112078632251165,0.20112078632251165,0.20112078632251165,-0.5663909784673689,-0.5663909784673689,-0.5663909784673689,0.0,0.0,0.0,516.9935897517737
2016-07-18,814.7406547795185,-1440.32511795186,2235.1481518725373,814.7406547795185,814.7406547795185,-0.49467111654305057,-0.49467111654305057,-0.49467111654305057,0.08550539328435314,0.08550539328435314,0.08550539328435314,-0.5801765098274037,-0.5801765098274037,-0.5801765098274037,0.0,0.0,0.0,411.71198538671797
2016-07-23,815.1093508803267,-1224.0586427904234,2415.78252790918,815.1093508803267,815.1093508803267,-0.23606472186907027,-0.23606472186907027,-0.23606472186907027,0.20112078632239772,0.20112078632239772,0.20112078632239772,-0.437185508191468,-0.437185508191468,-0.437185508191468,0.0,0.0,0.0,622.690788671884
2016-07-25,815.25682932065,-1142.1880766078364,2431.7225962628763,815.25682932065,815.25682932065,-0.23609740099050544,-0.23609740099050544,-0.23609740099050544,0.08550539328261829,0.08550539328261829,0.08550539328261829,-0.32160279427312377,-0.32160279427312377,-0.32160279427312377,0.0,0.0,0.0,622.7768107782845
2016-07-31,815.6992646416197,-1002.8537323570321,2462.50741024122,815.6992646416197,815.6992646416197,-0.07847809497314727,-0.07847809497314727,-0.07847809497314727,-0.16622273636178633,-0.16622273636178633,-0.16622273636178633,0.08774464138863906,0.08774464138863906,0.08774464138863906,0.0,0.0,0.0,751.6847402815483
2016-08-02,815.8467430819429,-916.9180301949016,2781.926774022387,815.8467430819429,815.8467430819429,0.18156251644186833,0.18156251644186833,0.18156251644186833,-0.020564402388794242,-0.020564402388794242,-0.020564402388794242,0.20212691883066258,0.20212691883066258,0.20212691883066258,0.0,0.0,0.0,963.973930786803
2016-08-03,815.9204823021046,-1019.8277982014201,2706.1527769662507,815.9204823021046,815.9204823021046,0.12182650327147376,0.12182650327147376,0.12182650327147376,-0.12681930623121904,-0.12681930623121904,-0.12681930623121904,0.24864580950269283,0.24864580950269283,0.24864580950269283,0.0,0.0,0.0,915.3212216085444
2016-08-05,816.0679607424278,-1044.0202795843172,2691.552933956083,816.0679607424278,816.0679607424278,0.14597432288276235,0.14597432288276235,0.14597432288276235,-0.1693220816528876,-0.1693220816528876,-0.1693220816528876,0.31529640453565,0.31529640453565,0.31529640453565,0.0,0.0,0.0,935.1929287381204
2016-08-08,816.2891784029126,-623.6386647865372,2903.2780089569387,816.2891784029126,816.2891784029126,0.42699630404157485,0.42699630404157485,0.42699630404157485,0.085505393283391,0.085505393283391,0.085505393283391,0.34149091075818394,0.34149091075818394,0.34149091075818394,0.0,0.0,0.0,1164.84164061009
2016-08-11,816.5103960633976,-541.3317843385006,3063.5900871388244,816.5103960633976,816.5103960633976,0.4775349016181102,0.4775349016181102,0.4775349016181102,0.19630234703021643,0.19630234703021643,0.19630234703021643,0.2812325545878937,0.2812325545878937,0.2812325545878937,0.0,0.0,0.0,1206.4226077176963
2016-08-13,816.6578745037209,-586.0552597795686,2976.776749822985,816.6578745037209,816.6578745037209,0.4040349438800243,0.4040349438800243,0.4040349438800243,0.2011207863225824,0.2011207863225824,0.2011207863225824,0.2029141575574419,0.2029141575574419,0.2029141575574419,0.0,0.0,0.0,1146.6161929980117
